seed,goal_converged,agent_types,prior,use_ep,avg_nrg_over_time,ending_energy,num_iters
31,1,"['A', 'A', 'B']","[array([0.20666656, 0.79333344]), array([0.20951743, 0.79048257]), array([0.47785173, 0.52214827])]",False,"[[0.6767563509423229, 0, 0], [0.6881476493006833, 1, 0], [0.6851028190258434, 2, 0], [0.6576167958701707, 0, 1], [0.6797539602220268, 1, 1], [0.6716986319273227, 2, 1], [0.6320267538132734, 0, 2], [0.6615125871036254, 1, 2], [0.6494424624450339, 2, 2], [0.598355094793891, 0, 3], [0.6378782552784487, 1, 3], [0.6178187879069608, 2, 3], [0.5638439869712929, 0, 4], [0.6056421165141093, 1, 4], [0.5836595648783577, 2, 4], [0.5274885198286118, 0, 5], [0.5758956286964635, 1, 5], [0.5472674762392444, 2, 5], [0.4880088105973928, 0, 6], [0.5278557697137082, 1, 6], [0.508784211712166, 2, 6], [0.4563827375578179, 0, 7], [0.4912199756046949, 1, 7], [0.4639388360191448, 2, 7], [0.4411339970648395, 0, 8], [0.4609405047262213, 1, 8], [0.441764069409606, 2, 8], [0.4286624213143324, 0, 9], [0.4419214218533093, 1, 9], [0.4215359550431185, 2, 9], [0.41518484293924124, 0, 10], [0.4282339745607972, 1, 10], [0.40410602717548927, 2, 10], [0.3967440099864821, 0, 11], [0.4132086793460004, 1, 11], [0.3877884962822883, 2, 11], [0.3761684181676362, 0, 12], [0.39407260819977513, 1, 12], [0.3732780906557682, 2, 12], [0.35446374122730023, 0, 13], [0.3785323038114751, 1, 13], [0.3829948018642122, 2, 13], [0.3517585814624806, 0, 14], [0.37746626132470684, 1, 14], [0.38696214763441694, 2, 14], [0.3513099611163925, 0, 15], [0.37675547934578774, 1, 15], [0.38666008234046945, 2, 15], [0.35123132297582155, 0, 16], [0.37562465660199534, 1, 16], [0.3870877237524393, 2, 16]]","[0.35123132297582155, 0.37562465660199534, 0.3870877237524393]",16
32,1,"['A', 'A', 'B']","[array([0.20826111, 0.79173889]), array([0.2088539, 0.7911461]), array([0.49276632, 0.50723368])]",True,"[[0.684321150504823, 0, 0], [0.6828251295193198, 1, 0], [0.6837862324772679, 2, 0], [0.6774282210286137, 0, 1], [0.6744616403401598, 1, 1], [0.6783997375130117, 2, 1], [0.6702395291711641, 0, 2], [0.6667745673559431, 1, 2], [0.6717570256032871, 2, 2], [0.6605206506541169, 0, 3], [0.6564907786950104, 1, 3], [0.6627209865884907, 2, 3], [0.6475951462028516, 0, 4], [0.6430321570986638, 1, 4], [0.6507087774165955, 2, 4], [0.6310227237640217, 0, 5], [0.6259875665186712, 1, 5], [0.635399833736934, 2, 5], [0.610816697880719, 0, 6], [0.6053265809289128, 1, 6], [0.6171515925747151, 2, 6], [0.5881207662255897, 0, 7], [0.5801909025029939, 1, 7], [0.5983910591301682, 2, 7], [0.566501883203041, 0, 8], [0.5564912828062053, 1, 8], [0.5727745577186356, 2, 8], [0.5342528151601106, 0, 9], [0.5233367424756701, 1, 9], [0.559721904961043, 2, 9], [0.5132873790209971, 0, 10], [0.5034535378420064, 1, 10], [0.5437204164156121, 2, 10], [0.4913159460864156, 0, 11], [0.4786973764130529, 1, 11], [0.5237060467741852, 2, 11], [0.4674894314086196, 0, 12], [0.45182554755170384, 1, 12], [0.5016370164988999, 2, 12], [0.4541800362574705, 0, 13], [0.42288099313803124, 1, 13], [0.47801267146054555, 2, 13], [0.435014132590608, 0, 14], [0.40558301740504754, 1, 14], [0.4613465495732831, 2, 14], [0.42088485050373614, 0, 15], [0.38579683934429426, 1, 15], [0.4457086111849883, 2, 15], [0.4048181075455512, 0, 16], [0.36770126739050646, 1, 16], [0.43028427375974015, 2, 16], [0.3873932259548669, 0, 17], [0.3575551803367126, 1, 17], [0.41393353120711046, 2, 17], [0.37644240757671005, 0, 18], [0.3695623485000216, 1, 18], [0.4010263845729759, 2, 18], [0.3759880798370545, 0, 19], [0.3721831104402852, 1, 19], [0.4027667291043035, 2, 19], [0.37586904118021225, 0, 20], [0.3726549561519817, 1, 20], [0.402682045141736, 2, 20]]","[0.37586904118021225, 0.3726549561519817, 0.402682045141736]",20
32,1,"['A', 'A', 'B']","[array([0.21558614, 0.78441386]), array([0.21425265, 0.78574735]), array([0.49276632, 0.50723368])]",False,"[[0.68585214463011, 0, 0], [0.6827732540874281, 1, 0], [0.6837862324772679, 2, 0], [0.680400092252667, 0, 1], [0.6753844144964924, 1, 1], [0.6783997375130117, 2, 1], [0.6738240751369302, 0, 2], [0.6679228515815495, 1, 2], [0.6717570256032871, 2, 2], [0.6646829013694203, 0, 3], [0.657866331691406, 1, 3], [0.6627209865884907, 2, 3], [0.6522647735657923, 0, 4], [0.6446251202142977, 1, 4], [0.6507087774165955, 2, 4], [0.6359983099242776, 0, 5], [0.6277410430872826, 1, 5], [0.635399833736934, 2, 5], [0.6156592354232642, 0, 6], [0.6070993315001383, 1, 6], [0.6171515925747151, 2, 6], [0.5919115894839926, 0, 7], [0.5816966714095153, 1, 7], [0.5983910591301682, 2, 7], [0.5680984501113898, 0, 8], [0.5571031832810073, 1, 8], [0.5727745577186356, 2, 8], [0.53738335756546, 0, 9], [0.5256198683813968, 1, 9], [0.559721904961043, 2, 9], [0.5172202908182814, 0, 10], [0.5058221272627639, 1, 10], [0.5437204164156121, 2, 10], [0.49551669948219096, 0, 11], [0.48111231405716665, 1, 11], [0.5237060467741852, 2, 11], [0.4721699834393666, 0, 12], [0.4542661270636381, 1, 12], [0.5016370164988999, 2, 12], [0.46063907808366145, 0, 13], [0.42531540491692416, 1, 13], [0.47801267146054555, 2, 13], [0.4457269869301893, 0, 14], [0.408004839604298, 1, 14], [0.4613465495732831, 2, 14], [0.4314406001410672, 0, 15], [0.3882027174477159, 1, 15], [0.4457086111849883, 2, 15], [0.41516521656545813, 0, 16], [0.3701086394929017, 1, 16], [0.43028427375974015, 2, 16], [0.3974679199720323, 0, 17], [0.36006791039318486, 1, 17], [0.41393353120711046, 2, 17], [0.38623025130930083, 0, 18], [0.37531013405434627, 1, 18], [0.4010263845729759, 2, 18], [0.3853936648437295, 0, 19], [0.378746334540213, 1, 19], [0.4027667291043035, 2, 19], [0.38522701804146714, 0, 20], [0.3793777591162144, 1, 20], [0.402682045141736, 2, 20]]","[0.38522701804146714, 0.3793777591162144, 0.402682045141736]",20
33,1,"['A', 'A', 'B']","[array([0.21475667, 0.78524333]), array([0.20650525, 0.79349475]), array([0.48818645, 0.51181355])]",True,"[[0.6433114634221058, 0, 0], [0.6469444098217393, 1, 0], [0.6446434363741878, 2, 0], [0.6228400297983944, 0, 1], [0.6236048398176697, 1, 1], [0.6276753966119913, 2, 1], [0.604221139718778, 0, 2], [0.6041247000204423, 1, 2], [0.6091545265414583, 2, 2], [0.588960128245499, 0, 3], [0.5819594174518111, 1, 3], [0.5885911994179046, 2, 3], [0.5705322426916839, 0, 4], [0.5641303355654963, 1, 4], [0.5732508888945801, 2, 4], [0.5550954305146103, 0, 5], [0.543464373903358, 1, 5], [0.5574552406165304, 2, 5], [0.5442533412210706, 0, 6], [0.5278102650783203, 1, 6], [0.5405627286747351, 2, 6], [0.5259882994478692, 0, 7], [0.5074616683473581, 1, 7], [0.5316795037292967, 2, 7], [0.5172690391480987, 0, 8], [0.49492372023035536, 1, 8], [0.5278658159933941, 2, 8], [0.5111636123283338, 0, 9], [0.48819715897457766, 1, 9], [0.5229708791065862, 2, 9], [0.5059122973463296, 0, 10], [0.4795912372163292, 1, 10], [0.5179973937419359, 2, 10], [0.5006895289577686, 0, 11], [0.46973144386703825, 1, 11], [0.5125312417584567, 2, 11], [0.4936892891903406, 0, 12], [0.45866094898454335, 1, 12], [0.5051949085144478, 2, 12], [0.4850923653356066, 0, 13], [0.4466081274927574, 1, 13], [0.49710332098937726, 2, 13], [0.47471750950584246, 0, 14], [0.4326020898124084, 1, 14], [0.48754640007224764, 2, 14], [0.46232800166201293, 0, 15], [0.41652119020302575, 1, 15], [0.47583056616451547, 2, 15], [0.4469982951596278, 0, 16], [0.39789674101816, 1, 16], [0.4611298113469692, 2, 16], [0.4283970922286067, 0, 17], [0.37670461456264404, 1, 17], [0.44379219445580187, 2, 17], [0.40767024060154855, 0, 18], [0.3549768032922306, 1, 18], [0.42587645128495705, 2, 18], [0.3862579609978213, 0, 19], [0.35540062637022996, 1, 19], [0.4069069622684745, 2, 19], [0.38434905242818446, 0, 20], [0.3546671169041578, 1, 20], [0.4068354535271847, 2, 20], [0.38379188639596024, 0, 21], [0.3547172305451967, 1, 21], [0.4063529110673031, 2, 21]]","[0.38379188639596024, 0.3547172305451967, 0.4063529110673031]",21
33,1,"['A', 'A', 'B']","[array([0.21483848, 0.78516152]), array([0.20648871, 0.79351129]), array([0.48818645, 0.51181355])]",False,"[[0.6495093236873506, 0, 0], [0.6466257485783788, 1, 0], [0.6446434363741878, 2, 0], [0.6323717425005586, 0, 1], [0.6248771965833361, 1, 1], [0.6276753966119913, 2, 1], [0.615078561247325, 0, 2], [0.6054642521785788, 1, 2], [0.6091545265414583, 2, 2], [0.6005863543715018, 0, 3], [0.5832547203038158, 1, 3], [0.5885911994179046, 2, 3], [0.582332207579263, 0, 4], [0.5652202819335338, 1, 4], [0.5732508888945801, 2, 4], [0.5661701035870443, 0, 5], [0.5441685630013074, 1, 5], [0.5574552406165304, 2, 5], [0.5525226117363083, 0, 6], [0.5279654224177484, 1, 6], [0.5405627286747351, 2, 6], [0.5343216610489809, 0, 7], [0.508571796854851, 1, 7], [0.5316795037292967, 2, 7], [0.5231564561627763, 0, 8], [0.49560249273939727, 1, 8], [0.5278658159933941, 2, 8], [0.5159447694829288, 0, 9], [0.48869962518827825, 1, 9], [0.5229708791065862, 2, 9], [0.5094420506397613, 0, 10], [0.4798951202206151, 1, 10], [0.5179973937419359, 2, 10], [0.5022503913321862, 0, 11], [0.4698291711524519, 1, 11], [0.5125312417584567, 2, 11], [0.49492897238136063, 0, 12], [0.4587363976213101, 1, 12], [0.5051949085144478, 2, 12], [0.4860716778801908, 0, 13], [0.4466639550891971, 1, 13], [0.49710332098937726, 2, 13], [0.47535245011857413, 0, 14], [0.4326392558003837, 1, 14], [0.48754640007224764, 2, 14], [0.46247373169232675, 0, 15], [0.4165411252851359, 1, 15], [0.47583056616451547, 2, 15], [0.44670842344606787, 0, 16], [0.39740270979178494, 1, 16], [0.4611298113469692, 2, 16], [0.4283846445160006, 0, 17], [0.3759551074961045, 1, 17], [0.44379219445580187, 2, 17], [0.40764446939732724, 0, 18], [0.35495800399262034, 1, 18], [0.42587645128495705, 2, 18], [0.3858929696259539, 0, 19], [0.354936281993579, 1, 19], [0.4069069622684745, 2, 19], [0.38443858727929175, 0, 20], [0.3546357939537572, 1, 20], [0.4068354535271847, 2, 20], [0.38389626430985374, 0, 21], [0.3546994999682386, 1, 21], [0.4063529110673031, 2, 21]]","[0.38389626430985374, 0.3546994999682386, 0.4063529110673031]",21
34,0,"['A', 'A', 'B']","[array([0.79386009, 0.20613991]), array([0.8065471, 0.1934529]), array([0.52294335, 0.47705665])]",True,"[[0.691840621784562, 0, 0], [0.6893532699786913, 1, 0], [0.6904624063404659, 2, 0], [0.6920871808509637, 0, 1], [0.6890198257818886, 1, 1], [0.6869915026628463, 2, 1], [0.6709668326233647, 0, 2], [0.660328618572672, 1, 2], [0.6713762681919259, 2, 2], [0.6490634258762246, 0, 3], [0.6360196855163276, 1, 3], [0.6527981202805893, 2, 3], [0.6201651839783526, 0, 4], [0.6056562678658379, 1, 4], [0.6262363898385834, 2, 4], [0.5839716897574785, 0, 5], [0.5665491391300832, 1, 5], [0.5923257070955361, 2, 5], [0.5387026761978594, 0, 6], [0.5210488726789001, 1, 6], [0.553676353376787, 2, 6], [0.4922571111600512, 0, 7], [0.48104180968434873, 1, 7], [0.5235596478658057, 2, 7], [0.46452871712485705, 0, 8], [0.4406915058653319, 1, 8], [0.4908109737060104, 2, 8], [0.436250907730002, 0, 9], [0.4243512966447921, 1, 9], [0.4733882341415171, 2, 9], [0.4247540637144269, 0, 10], [0.4158937708614589, 1, 10], [0.4644317806872805, 2, 10], [0.4127851716920999, 0, 11], [0.4058126704752294, 1, 11], [0.4548509552921456, 2, 11], [0.3983040803098106, 0, 12], [0.3955493398344936, 1, 12], [0.44511705208936536, 2, 12], [0.3824673111320764, 0, 13], [0.38222652533483303, 1, 13], [0.43387052740419246, 2, 13], [0.3655196645459227, 0, 14], [0.36500952860302655, 1, 14], [0.4210730458903913, 2, 14], [0.3540700465627715, 0, 15], [0.3507831066901736, 1, 15], [0.4039598655226096, 2, 15], [0.3569207074854869, 0, 16], [0.3394664899042039, 1, 16], [0.3977567705761123, 2, 16], [0.3696150960576196, 0, 17], [0.3336716470707722, 1, 17], [0.39280892844424703, 2, 17], [0.37062143468242337, 0, 18], [0.33371531493202183, 1, 18], [0.394011355563636, 2, 18]]","[0.37062143468242337, 0.33371531493202183, 0.394011355563636]",18
34,0,"['A', 'A', 'B']","[array([0.79129577, 0.20870423]), array([0.80150166, 0.19849834]), array([0.52294335, 0.47705665])]",False,"[[0.6924647296881875, 0, 0], [0.6856432223019915, 1, 0], [0.6904624063404659, 2, 0], [0.6910406584301692, 0, 1], [0.6848068500879919, 1, 1], [0.6869915026628463, 2, 1], [0.675509804435778, 0, 2], [0.6607294539860251, 1, 2], [0.6713762681919259, 2, 2], [0.6558360301292434, 0, 3], [0.6361283852060661, 1, 3], [0.6527981202805893, 2, 3], [0.6283018929855447, 0, 4], [0.6060566338157747, 1, 4], [0.6262363898385834, 2, 4], [0.5928096503905229, 0, 5], [0.5681754809020192, 1, 5], [0.5923257070955361, 2, 5], [0.5471186196914177, 0, 6], [0.5237876296225207, 1, 6], [0.553676353376787, 2, 6], [0.4967021827418193, 0, 7], [0.48447682427247785, 1, 7], [0.5235596478658057, 2, 7], [0.4645860847227622, 0, 8], [0.44653003681863446, 1, 8], [0.4908109737060104, 2, 8], [0.4365641674535132, 0, 9], [0.43144899685558213, 1, 9], [0.4733882341415171, 2, 9], [0.42551917956558155, 0, 10], [0.42298624097389154, 1, 10], [0.4644317806872805, 2, 10], [0.41279164643747107, 0, 11], [0.4129011809314397, 1, 11], [0.4548509552921456, 2, 11], [0.3989868354765444, 0, 12], [0.40218315141919175, 1, 12], [0.44511705208936536, 2, 12], [0.38350114122357265, 0, 13], [0.3891450153186421, 1, 13], [0.43387052740419246, 2, 13], [0.3664412564947385, 0, 14], [0.37127205073656167, 1, 14], [0.4210730458903913, 2, 14], [0.35477647289197994, 0, 15], [0.3573201224278002, 1, 15], [0.4039598655226096, 2, 15], [0.35784929906179025, 0, 16], [0.34616268032343783, 1, 16], [0.3977567705761123, 2, 16], [0.37304827944333946, 0, 17], [0.3402324913758885, 1, 17], [0.39280892844424703, 2, 17], [0.3738404493712337, 0, 18], [0.3401558806755016, 1, 18], [0.394011355563636, 2, 18]]","[0.3738404493712337, 0.3401558806755016, 0.394011355563636]",18
35,1,"['A', 'A', 'B']","[array([0.21894361, 0.78105639]), array([0.22011818, 0.77988182]), array([0.49726679, 0.50273321])]",True,"[[0.5836957883110845, 0, 0], [0.5677767947616102, 1, 0], [0.5817238618083036, 2, 0], [0.5446657568761485, 0, 1], [0.5220974775785523, 1, 1], [0.5469179580148663, 2, 1], [0.5175903993833803, 0, 2], [0.4875725233973066, 1, 2], [0.5151519606611265, 2, 2], [0.48744574118791234, 0, 3], [0.4632787399631689, 1, 3], [0.4856648644106657, 2, 3], [0.46443708374413467, 0, 4], [0.45607373296522563, 1, 4], [0.4615361704436862, 2, 4], [0.4520388211214046, 0, 5], [0.44664402273656684, 1, 5], [0.4503139910688578, 2, 5], [0.44099064859240866, 0, 6], [0.4379053734419228, 1, 6], [0.44070915494190965, 2, 6], [0.4303195659150992, 0, 7], [0.4275015059755012, 1, 7], [0.43269475472637225, 2, 7], [0.42123679944778675, 0, 8], [0.4183121231605871, 1, 8], [0.4210627135157755, 2, 8], [0.40542440595300966, 0, 9], [0.40273472209164185, 1, 9], [0.4076339719745771, 2, 9], [0.3907973573297778, 0, 10], [0.38756991564140936, 1, 10], [0.3966636758869959, 2, 10], [0.3871543471001826, 0, 11], [0.3835568049196641, 1, 11], [0.41109609966126837, 2, 11], [0.387920764045967, 0, 12], [0.38449653553662516, 1, 12], [0.4116678652968794, 2, 12], [0.38896643576331075, 0, 13], [0.3857132382838843, 1, 13], [0.41242167771649535, 2, 13]]","[0.38896643576331075, 0.3857132382838843, 0.41242167771649535]",13
35,1,"['A', 'A', 'B']","[array([0.22065779, 0.77934221]), array([0.2200439, 0.7799561]), array([0.49726679, 0.50273321])]",False,"[[0.5912397358104475, 0, 0], [0.5744686641875582, 1, 0], [0.5817238618083036, 2, 0], [0.5556593323573409, 0, 1], [0.532425172783328, 1, 1], [0.5469179580148663, 2, 1], [0.5295170535132658, 0, 2], [0.499119507329223, 1, 2], [0.5151519606611265, 2, 2], [0.5000084118275627, 0, 3], [0.4758280812617102, 1, 3], [0.4856648644106657, 2, 3], [0.47721059510311115, 0, 4], [0.46891193539728854, 1, 4], [0.4615361704436862, 2, 4], [0.46471406532452664, 0, 5], [0.4594146883078497, 1, 5], [0.4503139910688578, 2, 5], [0.4532002662153829, 0, 6], [0.4502477187508548, 1, 6], [0.44070915494190965, 2, 6], [0.44153270202542805, 0, 7], [0.43881611893463934, 1, 7], [0.43269475472637225, 2, 7], [0.43057580173346455, 0, 8], [0.4277082604183425, 1, 8], [0.4210627135157755, 2, 8], [0.4163813071338666, 0, 9], [0.41376732794212473, 1, 9], [0.4076339719745771, 2, 9], [0.4019831503697711, 0, 10], [0.39878253527226537, 1, 10], [0.3966636758869959, 2, 10], [0.39084171537082363, 0, 11], [0.384131941833809, 1, 11], [0.41109609966126837, 2, 11], [0.3907719508959588, 0, 12], [0.3846313574822595, 1, 12], [0.4116678652968794, 2, 12], [0.3911514527537818, 0, 13], [0.38580301783301313, 1, 13], [0.41242167771649535, 2, 13]]","[0.3911514527537818, 0.38580301783301313, 0.41242167771649535]",13
36,1,"['A', 'A', 'B']","[array([0.20364213, 0.79635787]), array([0.1932647, 0.8067353]), array([0.48706847, 0.51293153])]",True,"[[0.6090792834339873, 0, 0], [0.5928376014083072, 1, 0], [0.6192419224663381, 2, 0], [0.5758715276326611, 0, 1], [0.5466040648580827, 1, 1], [0.5987959178254577, 2, 1], [0.5450273012341366, 0, 2], [0.5137095185222873, 1, 2], [0.5754123793433631, 2, 2], [0.5140319976629343, 0, 3], [0.48113917667704437, 1, 3], [0.5432986509707033, 2, 3], [0.4730602515655625, 0, 4], [0.43792717777737483, 1, 4], [0.5131813205354279, 2, 4], [0.4389361966388189, 0, 5], [0.40017289453733185, 1, 5], [0.48053361819471296, 2, 5], [0.40782212150653036, 0, 6], [0.36452964411904454, 1, 6], [0.45039627441816743, 2, 6], [0.3843946449326984, 0, 7], [0.3427729809907466, 1, 7], [0.41958040293990945, 2, 7], [0.36413342892409256, 0, 8], [0.3430389665364134, 1, 8], [0.39557953520114447, 2, 8], [0.3579807069231285, 0, 9], [0.34181502817123893, 1, 9], [0.3909460961827201, 2, 9], [0.35706718942087556, 0, 10], [0.3417385456586951, 1, 10], [0.38611195540904597, 2, 10], [0.35859389587694324, 0, 11], [0.3434355642920478, 1, 11], [0.3854821621480873, 2, 11]]","[0.35859389587694324, 0.3434355642920478, 0.3854821621480873]",11
36,1,"['A', 'A', 'B']","[array([0.21165479, 0.78834521]), array([0.19792356, 0.80207644]), array([0.48706847, 0.51293153])]",False,"[[0.6189812606648389, 0, 0], [0.5922175929287443, 1, 0], [0.6192419224663381, 2, 0], [0.5844424533105241, 0, 1], [0.5457966941508825, 1, 1], [0.5987959178254577, 2, 1], [0.5556922058735688, 0, 2], [0.5128430624420097, 1, 2], [0.5754123793433631, 2, 2], [0.5242546892060564, 0, 3], [0.4777536101770297, 1, 3], [0.5432986509707033, 2, 3], [0.4861968298272811, 0, 4], [0.43791441395207753, 1, 4], [0.5131813205354279, 2, 4], [0.4510573079704597, 0, 5], [0.40010730775256087, 1, 5], [0.48053361819471296, 2, 5], [0.4162057842451938, 0, 6], [0.3643781949846856, 1, 6], [0.45039627441816743, 2, 6], [0.3930084263834593, 0, 7], [0.3427383150103786, 1, 7], [0.41958040293990945, 2, 7], [0.3759435363440458, 0, 8], [0.3485925917522355, 1, 8], [0.39557953520114447, 2, 8], [0.3698727635625769, 0, 9], [0.3480055464646383, 1, 9], [0.3909460961827201, 2, 9], [0.368754959967019, 0, 10], [0.3491226359336021, 1, 10], [0.38611195540904597, 2, 10], [0.3687571610192075, 0, 11], [0.3493528151837188, 1, 11], [0.3854821621480873, 2, 11]]","[0.3687571610192075, 0.3493528151837188, 0.3854821621480873]",11
37,1,"['A', 'A', 'B']","[array([0.20026396, 0.79973604]), array([0.19748719, 0.80251281]), array([0.48712785, 0.51287215])]",True,"[[0.6911095172309796, 0, 0], [0.690352058910796, 1, 0], [0.6914393251239932, 2, 0], [0.6882749695609913, 0, 1], [0.6861426484953616, 1, 1], [0.68847213923219, 2, 1], [0.683578410340037, 0, 2], [0.6807678290521956, 1, 2], [0.6842671225346242, 2, 2], [0.6763949530069874, 0, 3], [0.6728942965989001, 1, 3], [0.6779402557549652, 2, 3], [0.6660939635677642, 0, 4], [0.6620033788972877, 1, 4], [0.6679849120855739, 2, 4], [0.6507622074851767, 0, 5], [0.6457296370581758, 1, 5], [0.6554524673909338, 2, 5], [0.6327585732971094, 0, 6], [0.6266555657023705, 1, 6], [0.6383812403402865, 2, 6], [0.6106150044262262, 0, 7], [0.6018804371967317, 1, 7], [0.6163571138768316, 2, 7], [0.5861332785419521, 0, 8], [0.5742722661826538, 1, 8], [0.5906790726733278, 2, 8], [0.5524037153484507, 0, 9], [0.5427784102710849, 1, 9], [0.5623830327493065, 2, 9], [0.5218845731332714, 0, 10], [0.501433355836445, 1, 10], [0.524948996013721, 2, 10], [0.49204404120961265, 0, 11], [0.4628314773721197, 1, 11], [0.4900093109590351, 2, 11], [0.45800863177914497, 0, 12], [0.42573889602898357, 1, 12], [0.45677448803992504, 2, 12], [0.42038372473862456, 0, 13], [0.3853138481305718, 1, 13], [0.43149858370976146, 2, 13], [0.39148909338099386, 0, 14], [0.35654459054989546, 1, 14], [0.41442385287657624, 2, 14], [0.37330171909658133, 0, 15], [0.3436380205842638, 1, 15], [0.4002568595740962, 2, 15], [0.3654144974377826, 0, 16], [0.3407059631496535, 1, 16], [0.3947194447086737, 2, 16], [0.36352315572772986, 0, 17], [0.341491421931024, 1, 17], [0.39235545548352363, 2, 17], [0.36258382694466085, 0, 18], [0.3427612886922736, 1, 18], [0.3913149986071708, 2, 18]]","[0.36258382694466085, 0.3427612886922736, 0.3913149986071708]",18
37,1,"['A', 'A', 'B']","[array([0.21350955, 0.78649045]), array([0.19802047, 0.80197953]), array([0.48712785, 0.51287215])]",False,"[[0.6922045088058816, 0, 0], [0.6903681562563336, 1, 0], [0.6914393251239932, 2, 0], [0.6904240550526565, 0, 1], [0.6862998057115131, 1, 1], [0.68847213923219, 2, 1], [0.686738721054437, 0, 2], [0.6809058648573588, 1, 2], [0.6842671225346242, 2, 2], [0.6807065664407106, 0, 3], [0.6729632942981177, 1, 3], [0.6779402557549652, 2, 3], [0.6716424612647426, 0, 4], [0.6619478517141248, 1, 4], [0.6679849120855739, 2, 4], [0.6590015988907473, 0, 5], [0.6470159359605326, 1, 5], [0.6554524673909338, 2, 5], [0.6430459421456659, 0, 6], [0.6286923380472007, 1, 6], [0.6383812403402865, 2, 6], [0.623017029979494, 0, 7], [0.6049345200559848, 1, 7], [0.6163571138768316, 2, 7], [0.6005907419189451, 0, 8], [0.5776802677390162, 1, 8], [0.5906790726733278, 2, 8], [0.5690582471312311, 0, 9], [0.5464642265383614, 1, 9], [0.5623830327493065, 2, 9], [0.5407772447820239, 0, 10], [0.5053120353695694, 1, 10], [0.524948996013721, 2, 10], [0.5127087210538444, 0, 11], [0.4667504767632896, 1, 11], [0.4900093109590351, 2, 11], [0.4797617878909769, 0, 12], [0.4295730998644087, 1, 12], [0.45677448803992504, 2, 12], [0.44231403554736326, 0, 13], [0.38891244391172736, 1, 13], [0.43149858370976146, 2, 13], [0.41223712295170956, 0, 14], [0.3596376042766111, 1, 14], [0.41442385287657624, 2, 14], [0.39283087235789976, 0, 15], [0.34467851943871286, 1, 15], [0.4002568595740962, 2, 15], [0.382992782088337, 0, 16], [0.34211897202364094, 1, 16], [0.3947194447086737, 2, 16], [0.3808016473082257, 0, 17], [0.3431366505175518, 1, 17], [0.39235545548352363, 2, 17], [0.3795992231597782, 0, 18], [0.3448942088208783, 1, 18], [0.3913149986071708, 2, 18]]","[0.3795992231597782, 0.3448942088208783, 0.3913149986071708]",18
